n1,n2
2873,805
2873,61
2873,4783
2873,3547
2873,227
2874,769
2874,3956
2874,4002
2874,579
2874,1176
2874,1442
2874,4421
2874,4366
2874,1516
2874,2732
2874,3182
2875,3648
2875,1391
2875,3829
2875,1468
2875,4621
2875,1921
2875,2050
2875,2377
2875,43
2875,899
2875,1496
2875,3753
2875,2031
2875,2128
2875,2749
2875,1750
2876,2709
2876,3214
2876,2220
2876,3654
2876,715
2876,4690
2876,3182
2876,1135
2876,4989
2876,2361
2876,785
2876,1030
2876,3809
2877,26
2877,4071
2877,2378
2877,2167
2877,21
2878,3794
2878,1964
2878,1925
2878,684
2878,1012
2878,3098
2878,1376
2878,3904
2878,1546
2878,4954
2879,1102
2879,2045
2879,928
2879,1853
2879,1352
2879,2911
2879,831
2879,4568
2879,265
2879,2011
2879,3193
2880,3122
2880,3028
2880,3655
2880,4770
2880,587
2880,1294
2880,2833
2881,4789
2881,4092
2881,4878
2881,693
2881,3114
2881,118
2881,4828
2881,436
2881,3365
2881,2825
2881,2649
2881,15
2881,1904
2881,3774
2881,588
2882,798
2882,1721
2882,959
2882,4926
2882,919
2882,4533
2882,2011
2882,1503
2882,1663
2882,1465
2882,1362
2882,1177
2882,3128
2882,1065
2882,3354
2883,3624
2883,4171
2883,1752
2883,2437
2883,828
2883,614
2883,1762
2884,1279
2884,3736
2884,532
2885,4564
2885,3370
2885,3976
2885,4237
2885,1024
2885,1299
2885,1856
2885,4457
2885,2852
2885,3530
2886,4551
2886,2927
2886,486
2886,3400
2886,2272
2886,1083
2886,3854
2886,1604
2886,3581
2886,4857
2886,2297
2886,1103
2886,3788
2886,1999
2887,777
2887,2717
2887,2772
2888,3948
2888,3462
2888,2460
2888,2423
2888,1816
2888,1391
2888,61
2888,2273
2888,3983
2888,1898
2888,4695
2888,2805
2888,386
2888,1274
2888,4621
2888,4878
2889,2759
2889,4748
2889,3341
2889,3458
2889,3327
2889,4224
2889,2584
2889,1974
2889,1811
2889,3204
2889,2330
2889,1801
2889,949
2889,2903
2889,19
2890,2304
2890,3480
2890,2276
2890,2777
2890,3751
2890,4645
2890,1649
2890,4531
2890,1547
2890,3166
2890,1880
2890,341
2890,4203
2890,3588
2890,4753
2890,311
2890,1774
2890,2926
2890,4040
2890,1976
2891,4809
2891,1626
2891,269
2891,2875
2891,550
2891,2641
2891,3880
2891,2279
2891,4285
2892,3520
2892,3458
2892,1982
2892,316
2892,4633
2892,1111
2892,178
2892,4938
2892,2759
2892,2180
2892,3403
2893,389
2893,853
2893,2834
2893,133
2893,1801
2893,1970
2893,3975
2893,675
2894,3731
2894,3864
2894,1161
2894,3571
2894,3211
2894,1993
2894,2239
2894,2786
2895,3776
2895,3479
2895,4785
2895,2890
2895,929
2895,238
2895,2305
2895,4156
2895,655
2895,77
2895,3563
2895,4830
2896,10
2896,3307
2896,2784
2896,3181
2896,1193
2896,1509
2897,1736
2897,1067
2897,1112
2897,2401
2897,1456
2897,115
2897,4275
2897,1633
2897,1169
2897,1312
2897,2670
2897,176
2898,4655
2898,3122
2898,3704
2898,3140
2898,2452
2898,1438
2898,1982
2899,1077
2899,4812
2899,3654
2899,2729
2899,4244
2899,2999
2899,3637
2899,969
2899,1820
2899,3931
2899,1669
2899,1589
2899,4666
2899,2546
2899,1089
2899,957
2900,1728
2900,3250
2900,1278
2900,4762
2900,1142
2900,1917
2900,2637
2900,328
2900,262
2900,502
2900,2598
2901,1055
2901,2348
2901,990
2901,4050
2901,171
2901,75
2901,4819
2901,1933
2901,2631
2901,2397
2901,445
2901,4210
2902,3402
2902,4499
2902,446
2902,1804
2902,809
2903,4589
2903,2198
2903,2746
2903,4672
2903,3590
2903,901
2903,1981
2903,4591
2904,1023
2904,1974
2904,2569
2904,3528
2904,1931
2904,914
2904,4733
2904,1839
2904,3116
2904,2021
2905,4085
2905,3009
2905,2697
2905,1155
2905,2608
2905,2156
2905,464
2905,4746
2905,1239
2905,3822
2905,396
2905,3936
2906,3404
2906,1064
2906,1489
2906,3945
2906,3164
2906,4925
2906,4156
2906,1644
2906,100
2906,1022
2906,365
2906,3915
2907,2629
2907,1831
2907,2291
2907,2731
2907,646
2907,2686
2908,110
2908,490
2908,1443
2908,156
2908,272
2908,1995
2908,1692
2908,3983
2908,3222
2908,2728
2908,516
2908,2766
2908,402
2908,1313
2908,2228
2908,1011
2908,4753
2908,3649
2909,2890
2909,3396
2909,3975
2909,2457
2909,890
2909,4960
2909,3491
2909,4848
2909,3782
2909,3200
2909,4189
2909,3237
2909,3790
2910,3076
2910,3275
2910,1686
2910,1329
2911,434
2911,2980
2911,3073
2911,3844
2912,3271
2912,2356
2912,3820
2912,2107
2912,4511
2912,2369
2912,2575
2912,4319
2912,3788
2912,4359
2913,1644
2913,548
2913,202
2913,1492
2913,1001
2913,2942
2913,1569
2913,2305
2914,2470
2914,1355
2914,141
2915,4406
2915,168
2915,1221
2915,249
2915,2526
2915,4822
2915,72
2915,3286
2916,3328
2916,3119
2916,3370
2916,4187
2916,2446
2916,1084
2916,60
2916,3278
2917,4328
2917,1846
2917,4300
2917,2500
2917,4187
2917,866
2917,1764
2918,1686
2918,3303
2918,2815
2918,980
2918,1595
2918,2100
2918,516
2918,4120
2918,805
2918,4947
2918,1418
2919,2957
2919,1405
2919,3507
2919,3020
2919,1390
2919,4143
2919,2093
2919,90
2919,1885
2919,347
2919,474
2919,3501
2920,215
2920,533
2920,2087
2920,939
2920,3921
2920,2810
2921,2016
2921,1593
2921,3753
2921,1234
2921,2661
2921,2535
2921,1921
2921,4543
2921,948
2921,264
2921,2149
2921,125
2921,2625
2921,28
2921,4353
2921,2816
2922,3840
2922,2121
2922,4460
2922,35
2922,4840
2922,2896
2922,2504
2922,1244
2922,751
2923,3992
2923,2018
2923,2546
2923,2541
2923,1203
2923,3589
2923,1522
2923,3226
2923,4804
2924,1269
2924,4050
2924,1568
2924,1089
2924,2459
2924,1234
2924,3828
2924,2073
2924,3164
2925,1107
2925,956
2925,4873
2925,3034
2925,4686
2925,3212
2925,902
2925,4170
2925,774
2925,4714
2925,4118
2926,716
2926,4282
2926,3588
2926,4797
2926,2869
2926,4599
2926,229
2926,1665
2926,3523
2926,341
2926,4908
2926,4732
2926,2006
2926,4364
2926,1700
2926,1708
2926,4465
2926,1085
2927,2506
2927,2127
2927,4903
2927,2646
2927,2572
2927,3137
2927,3097
2927,4779
2927,806
2927,656
2927,3176
2927,3883
2928,827
2928,1015
2928,3258
2928,3130
2928,3065
2928,13
2928,2207
2928,3794
2928,4859
2928,2918
2928,3367
2928,4291
2928,3191
2928,4015
2928,4743
2929,2499
2929,1845
2929,1068
2929,2264
2929,2178
2929,1186
2929,3640
2929,2346
2929,3688
2929,1644
2929,3063
2929,2797
2929,1764
2930,770
2930,3588
2930,3945
2930,558
2930,821
2930,4629
2930,3051
2931,2118
2931,459
2931,4018
2931,4834
2931,70
2931,1292
2931,4847
2931,2967
2931,3901
2932,4096
2932,899
2932,112
2932,3152
2932,2394
2932,1640
2932,3544
2932,635
2932,226
2932,225
2932,4890
2932,2875
2932,991
2933,2037
2933,1004
2933,2789
2933,3106
2933,3277
2933,3867
2933,851
2933,4541
2933,1316
2933,3019
2933,3715
2933,130
2934,1144
2934,2018
2934,3282
2934,4472
2934,3333
2934,3136
2934,2999
2934,4369
2934,35
2934,2118
2934,2501
2934,2694
2934,3817
2934,4434
2934,4094
2934,2482
2934,4271
2935,4003
2935,3548
2935,3570
2935,3652
2935,3331
2935,3539
2935,835
2935,4198
2935,3706
2935,2992
2935,593
2935,2069
2935,963
2936,4737
2936,1582
2936,4171
2936,4028
2936,1079
2936,1646
2936,2791
2936,1175
2936,1228
2937,2005
2937,1495
2937,3924
2937,3521
2937,1786
2937,4053
2937,2100
2937,1058
2937,980
2938,4600
2938,4887
2938,703
2938,2144
2938,3509
2938,2355
2938,2786
2938,528
2938,45
2938,4547
2938,189
2938,3414
2938,1842
2939,142
2939,202
2939,3801
2939,1520
2939,239
2939,3498
2939,1821
2939,3874
2939,3667
2939,4062
2940,4177
2940,45
2940,4595
2940,1741
2940,496
2940,2063
2940,1712
2940,1611
2940,4634
2940,4750
2940,2082
2941,41
2941,1490
2941,2173
2941,4224
2941,389
2941,1811
2941,4885
2941,4546
2941,2347
2941,1637
2942,2277
2942,300
2942,1124
2942,662
2942,681
2942,1586
2942,1322
2942,2206
2942,2334
2942,3244
2942,2257
2942,705
2943,4111
2943,2672
2943,3873
2943,2922
2943,1016
2943,4068
2943,3568
2943,2298
2944,4992
2944,3150
2944,1644
2944,3762
2944,1131
2944,1711
2944,4977
2944,3635
2944,3151
2944,4138
2944,108
2944,2620
2945,1648
2945,3051
2946,3736
2946,1261
2946,2024
2946,2404
2946,4016
2946,3439
2946,4773
2946,2835
2946,1275
2946,2352
2947,3483
2947,2247
2947,1246
2947,4906
2947,3985
2947,3305
2947,3979
2948,144
2948,299
2948,4752
2948,2449
2948,3375
2948,1975
2948,1928
2948,4206
2948,4385
2949,395
2949,3559
2949,4317
2949,3736
2949,1716
2949,2215
2949,4805
2949,3934
2949,3204
2950,146
2950,4838
2950,3672
2950,2513
2950,2541
2950,1727
2950,1608
2950,1880
2950,1130
2950,4020
2950,3988
2950,3440
2950,797
2951,3288
2951,3761
2951,47
2951,1824
2951,177
2951,2992
2951,3752
2951,826
2951,3131
2951,1577
2951,2341
2951,89
2951,4278
2952,834
2952,3427
2952,3976
2952,2269
2952,39
2953,3023
2953,485
2953,3057
2953,1791
2953,504
2953,4099
2953,4020
2953,1636
2953,3285
2953,2911
2953,1490
2953,4268
2953,2708
2953,746
2953,3080
2954,643
2954,2485
2954,3036
2954,737
2955,4796
2955,1214
2955,463
2955,1356
2955,337
2955,2871
2955,2544
2955,4790
2955,4286
2956,1726
2956,2381
2956,3117
2956,1721
2956,174
2956,115
2956,1764
2956,2419
2956,944
2956,1085
2956,3074
2956,2515
2956,844
2956,2846
2956,1393
2957,2151
2957,4404
2957,4937
2957,3879
2957,1849
2958,3081
2958,2072
2958,2819
2958,2564
2958,1831
2958,2901
2958,3498
2958,2109
2958,3826
2959,4437
2959,1665
2959,4036
2959,1607
2959,4099
2959,4752
2959,2574
2959,4529
2960,4948
2960,3155
2960,986
2960,4459
2960,3686
2960,76
2960,1161
2960,1211
2960,4956
2961,1657
2961,4130
2961,3810
2961,2376
2961,4556
2961,3431
2962,3168
2962,2601
2962,349
2962,463
2962,1169
2962,3814
2962,3037
2962,4074
2962,2429
2962,2090
2962,4732
2962,576
2962,2697
2962,2328
2962,406
2962,2308
2962,838
2963,3982
2963,3892
2963,2352
2963,1758
2963,615
2963,2474
2963,2432
2963,1439
2963,884
2963,3359
2963,4459
2963,3814
2963,246
2963,477
2963,3410
2964,164
2964,2979
2964,1138
2964,3606
2964,1714
2964,3161
2964,3519
2964,1977
2964,3753
2964,646
2964,3632
2964,283
2965,4731
2965,1460
2965,2705
2965,1357
2965,1777
2965,4047
2965,860
2965,4973
2965,4269
2965,4725
2965,3146
2965,4222
2965,3188
2965,3469
2966,1828
2966,458
2966,4638
2966,542
2966,2414
2966,4278
2966,2589
2966,1643
2966,24
2966,4894
2966,4258
2966,4839
2966,830
2966,3361
2966,4908
2967,903
2967,2621
2967,2482
2967,2493
2967,480
2967,850
2967,1340
2967,4999
2967,1788
2967,4538
2967,1045
2968,994
2968,3623
2968,4592
2968,4963
2968,3618
2968,1184
2968,3132
2968,285
2968,4105
2968,653
2968,2629
2968,3248
2968,2177
2968,1594
2968,3114
2969,2596
2969,2865
2969,1011
2969,4298
2969,1607
2969,2700
2969,729
2969,4362
2969,1805
2969,3819
2969,2520
2969,576
2969,3750
2969,2970
2970,174
2970,4407
2970,4610
2970,3465
2970,3217
2970,1011
2970,4934
2970,1645
2970,2247
2970,1843
2970,4011
2970,4520
2970,2831
2970,3238
2971,3504
2971,2919
2971,3220
2971,4503
2971,2585
2971,2483
2971,4458
2971,1710
2971,4814
2971,1153
2971,4541
2971,1177
2971,954
2971,2432
2971,765
2971,1847
2972,251
2972,3282
2972,2328
2972,474
2972,966
2972,3030
2972,3487
2972,3181
2972,4930
2972,547
2972,2450
2972,3477
2972,2997
2973,1900
2973,529
2973,719
2973,880
2973,3500
2973,2135
2973,3327
2973,810
2973,3962
2973,780
2973,574
2973,2782
2973,3161
2973,347
2973,4510
2974,949
2974,4954
2974,2402
2974,1666
2974,3344
2974,3723
2974,4349
2975,4019
2975,2364
2975,1344
2975,3168
2975,1473
2975,285
2975,473
2975,498
2975,3087
2976,3803
2976,364
2976,958
2976,3141
2976,3133
2976,4079
2976,1494
2977,4751
2977,1240
2977,915
2977,25
2977,4081
2977,2803
2977,2443
2977,2326
2977,3167
2977,2544
2977,650
2977,3456
2977,47
2977,2311
2978,4227
2978,816
2978,3893
2978,1788
2978,3023
2978,2796
2978,1815
2978,3074
2979,3700
2979,431
2979,1035
2979,195
2979,4023
2979,455
2979,3276
2980,2039
2980,2524
2980,733
2980,2106
2981,4585
2981,1175
2981,1851
2981,658
2981,3593
2981,1127
2981,3311
2981,689
2981,3096
2981,1464
2981,3338
2982,2968
2982,3512
2982,266
2982,3784
2982,4838
2983,944
2983,1403
2983,1649
2983,449
2983,2787
2983,2604
2983,4393
2983,3119
2984,2615
2984,4573
2984,1911
2984,2097
2984,987
2984,2758
2984,3542
2984,3308
2984,1046
2984,521
2984,1877
2985,318
2985,3208
2985,375
2985,3725
2986,2711
2986,512
2986,4206
2986,1685
2986,4369
2986,319
2986,2817
2986,700
2986,4552
2986,2741
2986,826
2986,3917
2986,1682
2986,4198
2986,644
2987,1559
2987,4397
2987,4144
2987,2741
2987,1890
2987,48
2987,713
2987,1829
2987,1414
2987,495
2987,2314
2987,2804
2987,1049
2987,3792
2987,1426
2987,2104
2988,2802
2988,1758
2988,2439
2988,2807
2988,369
2988,1485
2988,170
2988,2710
2988,4465
2988,1774
2989,3169
2989,4067
2989,2140
2989,3171
2989,2319
2989,449
2989,4379
2989,223
2989,4446
2989,3900
2989,2118
2989,4919
2990,4754
2990,4903
2990,2041
2990,935
2990,3371
2990,3840
2990,3251
2990,2483
2990,3058
2990,1317
2990,4670
2991,51
2991,4638
2991,3160
2991,15
2991,4210
2991,1041
2991,3666
2991,568
2992,2741
2992,4618
2992,1628
2992,2689
2992,2331
2992,979
2992,1615
2992,953
2992,2066
2992,400
2992,1802
2992,1360
2992,2802
2992,3288
2992,1182
2993,1453
2993,2627
2993,2941
2993,2815
2993,3954
2993,298
2993,2402
2993,4204
2993,901
2993,554
2993,849
2993,3567
2993,3154
2993,4076
2993,2928
2993,4889
2994,814
2994,1316
2994,1214
2994,3225
2994,4470
2994,413
2994,4247
2994,4748
2994,1044
2994,3067
2994,1862
2995,440
2995,3049
2995,4343
2995,1
2995,320
2995,2748
2995,242
2995,1976
2995,3918
2995,2926
2995,4531
2995,857
2995,833
2995,1834
2996,4385
2996,1283
2996,4477
2997,4613
2997,25
2997,1076
2997,4459
2997,616
2997,4375
2997,193
2997,3770
2997,2519
2997,4774
2997,3256
2997,2044
2997,645
2998,3324
2998,3451
2998,2624
2998,1398
2998,2710
2998,3553
2998,4476
2998,2246
2998,4149
2998,1964
2998,3440
2998,2937
2998,2332
2998,393
2998,903
2999,269
2999,1458
2999,3897
2999,1784
2999,2847
2999,4986
2999,4840
2999,4650
2999,4472
2999,4979
2999,4164
2999,1241
2999,362
3000,4087
3000,1134
3000,526
3000,4480
3000,2655
3000,332
3000,4248
3001,3122
3001,4367
3001,3401
3001,4011
3001,4249
3001,366
3001,377
3001,654
3001,67
3001,3217
3001,4854
3001,4877
3001,1654
3002,1572
3002,1710
3002,4327
3002,2675
3002,2507
3002,1092
3002,621
3002,2125
3002,4612
3002,2656
3002,3767
3002,3586
3002,4515
3002,2551
3002,4051
3003,588
3003,4828
3003,4131
3003,4082
3003,627
3003,2818
3003,2419
3003,2517
3003,496
3003,4819
3004,4715
3004,3694
3004,1321
3004,2515
3004,3003
3004,3851
3004,4648
3004,2527
3004,3321
3004,4059
3004,2867
3004,2090
3004,768
3004,2492
3004,411
3004,4019
3005,2750
3005,3592
3005,2306
3005,1495
3005,4512
3005,1509
3005,2207
3005,1502
3005,3629
3005,980
3006,765
3006,2423
3006,3327
3006,53
3006,3254
3006,655
3006,621
3006,3148
3006,3161
3006,4187
3007,4057
3007,2845
3007,3746
3007,4465
3007,1111
3007,3809
3007,2672
3007,4976
3007,4025
3008,4745
3008,3414
3008,3684
3008,2010
3008,4032
3008,4567
3008,2938
3008,2835
3008,1985
3008,928
3008,3502
3008,4653
3008,1966
3009,1250
3009,3151
3009,34
3009,74
3009,898
3009,4991
3009,3416
3009,3987
3009,2985
3009,2218
3009,636
3009,4967
3009,2810
3010,4993
3010,1250
3010,3849
3010,3092
3010,3172
3010,1082
3010,1190
3010,608
3010,1533
3010,4609
3010,3737
3010,430
3010,796
3010,2663
3011,166
3011,3615
3011,1382
3011,1179
3011,1861
3011,2572
3011,734
3011,3698
3011,1432
3011,3317
3011,3661
3011,970
3011,3399
3011,2412
3012,2612
3012,3654
3012,135
3012,2330
3012,1643
3012,4904
3012,3300
3013,2056
3013,414
3013,4011
3013,3491
3013,4437
3013,844
3013,3178
3013,3480
3013,1031
3014,2615
3014,683
3014,579
3014,1117
3014,2487
3014,107
3015,3877
3015,4681
3015,4524
3015,3914
3015,1429
3015,1895
3015,2910
3016,3110
3016,3716
3016,2221
3016,1418
3016,2683
3016,259
3016,3881
3016,3522
3016,4405
3016,2089
3016,169
3016,1166
3017,2564
3017,4768
3017,4207
3017,462
3017,823
3017,1640
3017,1413
3017,523
3017,154
3017,1680
3017,226
3018,3395
3018,3041
3018,790
3018,2027
3018,4290
3018,3685
3018,1897
3019,4489
3019,1564
3019,4482
3019,201
3019,2859
3019,4177
3019,3179
3020,3768
3020,3268
3020,2832
3020,588
3020,2542
3020,552
3020,4670
3020,1933
3020,465
3020,2139
3020,3557
3020,1770
3020,4553
3020,3430
3021,4486
3021,34
3021,4433
3021,2168
3021,4228
3021,2018
3021,4917
3021,2967
3021,284
3021,3793
3021,4567
3022,580
3022,3893
3022,2613
3022,1939
3022,3569
3023,790
3023,2046
3023,2509
3023,4690
3023,599
3023,2287
3024,4533
3024,35
3024,2541
3024,1103
3024,1614
3024,1761
3024,4979
3024,1595
3024,2261
3025,2901
3025,552
3025,4344
3025,1783
3025,2312
3025,3891
3025,2373
3025,4205
3025,2251
3025,951
3026,1420
3026,3921
3026,4627
3026,1944
3026,2769
3026,2608
3026,4220
3026,4216
3026,3593
3026,3131
3026,1565
3027,3079
3027,733
3027,787
3027,2123
3027,4243
3027,3380
3027,2627
3027,3640
3028,1238
3028,1494
3028,2582
3028,4552
3029,1424
3029,1435
3029,1121
3029,3025
3029,1358
3029,4947
3029,4201
3029,219
3029,3199
3029,1155
3029,4348
3029,3469
3029,4908
3030,4206
3030,3128
3030,3618
3030,4092
3030,475
3030,1673
3030,401
3030,2326
3030,2140
3030,2741
3030,276
3031,3985
3031,253
3031,1352
3031,2171
3031,4552
3031,4541
3031,4482
3031,2078
3031,3375
3031,270
3032,4409
3032,2706
3032,3363
3032,1305
3032,2828
3032,328
3032,3078
3032,1814
3032,72
3032,1116
3032,829
3032,2195
3032,1818
3032,2596
3032,181
3033,889
3033,4724
3033,1697
3033,723
3033,690
3033,3960
3033,3037
3034,1676
3034,3043
3034,4196
3034,1558
3034,4621
3034,2322
3034,1986
3034,3017
3034,2211
3035,1216
3035,1171
3035,1313
3035,232
3035,3218
3035,1676
3035,4559
3035,1523
3035,3026
3035,4437
3035,2097
3035,4768
3035,3034
3035,3150
3035,3194
3035,3069
3036,3305
3036,3796
3036,3125
3036,4136
3036,599
3036,2282
3036,3401
3036,4602
3036,603
3036,2465
3036,857
3036,3324
3036,2523
3036,2266
3037,811
3037,3239
3037,4275
3037,3427
3037,3636
3037,3143
3037,2015
3037,4378
3037,586
3037,1789
3037,4159
3037,1121
3037,3905
3037,2162
3038,4100
3038,3397
3038,4659
3038,4892
3038,3203
3038,4679
3038,4134
3038,2927
3038,2159
3038,2885
3039,1603
3039,1673
3039,4914
3039,70
3039,1395
3039,2448
3039,1025
3039,4020
3039,4762
3039,1192
3039,534
3039,4758
3040,4612
3040,4140
3040,2835
3040,1270
3040,4754
3040,3077
3040,4923
3040,25
3040,2499
3040,1909
3041,4465
3041,2237
3041,604
3041,1978
3041,4378
3041,4350
3041,1791
3041,4050
3041,1402
3042,1180
3042,1162
3042,3019
3042,1133
3042,2800
3042,3462
3042,4342
3042,697
3042,1037
3043,4293
3043,1142
3043,846
3043,1951
3043,4274
3043,502
3043,3627
3043,3214
3043,1988
3044,4619
3044,46
3044,3120
3044,1756
3044,957
3044,235
3044,2040
3044,1337
3044,454
3044,1726
3044,2235
3044,4066
3044,1843
3044,4841
3045,752
3045,1468
3045,3160
3045,264
3045,1691
3045,2217
3045,2050
3045,967
3045,3884
3045,678
3045,3393
3045,2053
3046,517
3046,2328
3046,2898
3046,4235
3046,759
3046,2941
3046,4402
3046,2922
3047,1819
3047,667
3047,50
3047,3596
3047,723
3047,1987
3047,3725
3047,3653
3047,1718
3048,1281
3048,2852
3048,1546
3048,3894
3048,1822
3048,1188
3049,1219
3049,4862
3049,2842
3049,1225
3049,4389
3049,2809
3049,4908
3049,3892
3049,3305
3049,3863
3049,4520
3049,2441
3049,1976
3049,2824
3049,3480
3050,143
3050,3528
3050,3677
3050,2441
3050,3237
3050,1718
3050,437
3050,4688
3050,3793
3050,1234
3051,3348
3051,1438
3051,2781
3051,880
3051,4379
3051,556
3051,1416
3051,2709
3051,970
3052,3055
3052,2324
3052,933
3052,4173
3052,1102
3052,2029
3052,2246
3052,1112
3052,213
3052,4006
3052,3478
3052,3653
3052,545
3052,254
3053,2156
3053,2859
3053,293
3053,2675
3053,987
3053,4793
3053,673
3053,1029
3053,4660
3053,1969
3053,2798
3053,2785
3053,4848
3053,1703
3054,888
3054,4578
3054,2313
3054,4001
3054,2450
3054,4191
3054,680
3054,3876
3054,1280
3055,3247
3055,826
3055,831
3055,4918
3055,2647
3055,1950
3055,2984
3055,4751
3055,2683
3055,4141
3055,4104
3055,4661
3055,1885
3055,4784
3055,1397
3055,1043
3055,2583
3055,47
3056,3000
3056,3573
3056,3553
3056,2829
3057,4269
3057,1211
3057,4719
3057,3500
3057,4448
3057,3249
3057,2648
3057,1533
3057,2725
3057,3465
3058,1478
3058,731
3058,333
3058,3697
3058,4614
3058,3049
3058,4587
3058,3502
3058,1890
3058,2295
3058,1645
3058,2238
3058,2196
3058,4292
3058,932
3058,2488
3059,4569
3059,2062
3059,3738
3059,70
3059,4372
3059,3534
3060,4919
3060,3171
3060,947
3060,800
3060,1042
3060,4201
3060,2549
3060,4385
3061,508
3061,3545
3061,2365
3061,2916
3061,2478
3061,1010
3061,502
3061,1370
3061,4029
3061,4089
3061,4116
3061,4393
3062,970
3062,3256
3062,1272
3062,4291
3062,4772
3062,954
3062,4154
3062,2917
3062,3133
3062,2060
3062,810
3062,2990
3063,347
3063,3656
3063,340
3063,1914
3063,1060
3064,4835
3064,4119
3064,1080
3064,661
3064,188
3064,1456
3064,4482
3064,3389
3064,2788
3064,3686
3064,1111
3064,2057
3064,2257
3064,4584
3065,907
3065,754
3065,1518
3065,1868
3065,4736
3065,771
3065,2401
3065,1761
3065,2433
3066,4116
3066,2343
3066,4216
3066,3616
3066,2366
3066,642
3066,2157
3066,3270
3066,2688
3066,963
3066,2414
3066,3353
3066,4412
3067,41
3067,2994
3067,2298
3067,3054
3067,2709
3067,2115
3067,4639
3067,4672
3068,4273
3068,1190
3068,1683
3068,4946
3068,256
3068,2143
3068,2023
3068,106
3068,1177
3068,1203
3068,152
3068,2202
3069,3155
3069,4202
3069,4632
3069,41
3069,4912
3069,4006
3069,4634
3069,1957
3069,1972
3069,3664
3070,4458
3070,380
3070,1108
3070,3091
3070,4182
3070,4861
3070,3971
3070,1849
3070,587
3070,4718
3070,1247
3071,1710
3071,4531
3071,4913
3071,2782
3071,216
3071,2554
3071,2330
3071,2244
3071,4243
3071,1539
3071,2264
3071,723
3071,2561
3072,3308
3072,1856
3072,2959
3072,582
3072,893
3072,1266
3072,3972
3072,2104
3072,4794
3072,1529
3072,4764
3072,3533
3072,2530
3072,475
3072,2327
3073,642
3073,4716
3073,3715
3073,1659
3073,1564
3073,2645
3073,4272
3073,2879
3074,1765
3074,4842
3074,4831
3074,303
3074,4088
3074,3520
3074,1173
3074,3633
3074,4626
3074,1748
3074,2876
3074,741
3075,453
3075,2745
3075,3147
3075,2885
3075,147
3075,1060
3075,198
3075,4283
3075,1672
3075,3553
3076,46
3076,2357
3076,3842
3076,2540
3076,4052
3076,707
3076,2851
3076,4665
3076,4700
3076,1635
3076,4207
3077,2473
3077,2055
3077,2373
3077,4729
3077,952
3077,4510
3077,3423
3077,537
3078,4708
3078,1905
3078,1353
3078,2777
3078,1085
3078,2235
3078,3241
3078,191
3078,1880
3078,4579
3078,2708
3079,71
3079,2928
3079,1122
3079,1295
3079,2437
3080,4469
3080,1857
3080,142
3080,3377
3080,346
3080,4278
3080,1245
3080,4528
3080,2200
3081,2016
3081,3412
3081,1397
3081,719
3081,4301
3081,3187
3081,3045
3081,3516
